Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Location,Device_Used,Time_of_Transaction,Fraudulent
7471,3749,1318.6,POS Payment,San Francisco,Mobile,2024-01-06 04:30:00,0
7472,4758,1043.43,POS Payment,New York,Mobile,2024-01-06 04:31:00,0
7473,2808,3825.55,Bank Transfer,San Francisco,Tablet,2024-01-06 04:32:00,0
7474,1528,4739.64,Bank Transfer,Los Angeles,Tablet,2024-01-06 04:33:00,0
7475,3037,3584.47,Online Purchase,Chicago,Tablet,2024-01-06 04:34:00,0
7476,3649,4407.45,ATM Withdrawal,New York,Mobile,2024-01-06 04:35:00,1
7477,2676,3193.86,Bank Transfer,Chicago,Mobile,2024-01-06 04:36:00,0
7478,1656,1938.91,POS Payment,Los Angeles,Mobile,2024-01-06 04:37:00,0
7479,1165,2129.38,Online Purchase,Houston,Desktop,2024-01-06 04:38:00,0
7480,1848,377.53,POS Payment,Houston,Mobile,2024-01-06 04:39:00,0
7481,1495,158.25,Bank Transfer,New York,Mobile,2024-01-06 04:40:00,0
7482,1589,3477.68,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 04:41:00,0
7483,1428,2192.71,Online Purchase,New York,Tablet,2024-01-06 04:42:00,0
7484,3821,2761.52,Bank Transfer,New York,Tablet,2024-01-06 04:43:00,0
7485,1162,2788.75,Bank Transfer,New York,Tablet,2024-01-06 04:44:00,0
7486,3413,1387.6,POS Payment,Chicago,Desktop,2024-01-06 04:45:00,0
7487,4597,2379.99,ATM Withdrawal,San Francisco,Desktop,2024-01-06 04:46:00,0
7488,2262,2354.33,Bank Transfer,Los Angeles,Desktop,2024-01-06 04:47:00,0
7489,1071,1942.75,POS Payment,Chicago,Mobile,2024-01-06 04:48:00,0
7490,4516,4103.56,Online Purchase,San Francisco,Tablet,2024-01-06 04:49:00,0
7491,1654,2256.37,POS Payment,New York,Desktop,2024-01-06 04:50:00,0
7492,4893,3018.62,Online Purchase,Houston,Desktop,2024-01-06 04:51:00,1
7493,4580,4477.71,POS Payment,Chicago,Tablet,2024-01-06 04:52:00,0
7494,4866,4331.3,ATM Withdrawal,Los Angeles,Tablet,2024-01-06 04:53:00,0
7495,1268,4452.22,POS Payment,Los Angeles,Mobile,2024-01-06 04:54:00,0
7496,2776,1350.75,ATM Withdrawal,San Francisco,Tablet,2024-01-06 04:55:00,0
7497,3462,175.88,ATM Withdrawal,Chicago,Desktop,2024-01-06 04:56:00,0
7498,2268,1306.07,Online Purchase,New York,Mobile,2024-01-06 04:57:00,0
7499,2015,1394.26,POS Payment,San Francisco,Tablet,2024-01-06 04:58:00,0
7500,3722,4546.89,POS Payment,Los Angeles,Mobile,2024-01-06 04:59:00,0
7501,2083,3246.56,POS Payment,Chicago,Desktop,2024-01-06 05:00:00,0
7502,1005,409.44,ATM Withdrawal,Houston,Desktop,2024-01-06 05:01:00,0
7503,4780,677.76,Bank Transfer,New York,Desktop,2024-01-06 05:02:00,0
7504,1981,779.22,POS Payment,Los Angeles,Desktop,2024-01-06 05:03:00,1
7505,3617,3152.48,POS Payment,Chicago,Mobile,2024-01-06 05:04:00,0
7506,4888,3677.33,Bank Transfer,Houston,Mobile,2024-01-06 05:05:00,0
7507,1406,4298.36,Online Purchase,Los Angeles,Desktop,2024-01-06 05:06:00,0
7508,4288,4703.24,POS Payment,Houston,Mobile,2024-01-06 05:07:00,0
7509,2953,1009.32,Bank Transfer,Los Angeles,Desktop,2024-01-06 05:08:00,0
7510,3073,1549.55,POS Payment,San Francisco,Desktop,2024-01-06 05:09:00,0
7511,4886,1202.37,ATM Withdrawal,San Francisco,Tablet,2024-01-06 05:10:00,0
7512,4076,1794.45,Bank Transfer,San Francisco,Mobile,2024-01-06 05:11:00,0
7513,1985,4573.41,ATM Withdrawal,Chicago,Tablet,2024-01-06 05:12:00,0
7514,4603,2875.99,Bank Transfer,San Francisco,Desktop,2024-01-06 05:13:00,0
7515,1389,3691.22,Online Purchase,Chicago,Tablet,2024-01-06 05:14:00,1
7516,1709,2451.11,ATM Withdrawal,New York,Desktop,2024-01-06 05:15:00,0
7517,3618,145.26,POS Payment,San Francisco,Desktop,2024-01-06 05:16:00,0
7518,2471,321.91,Bank Transfer,Chicago,Desktop,2024-01-06 05:17:00,0
7519,1753,2690.08,POS Payment,Los Angeles,Mobile,2024-01-06 05:18:00,0
7520,3193,3594.23,Online Purchase,Chicago,Desktop,2024-01-06 05:19:00,0
7521,2411,1077.44,Bank Transfer,Chicago,Desktop,2024-01-06 05:20:00,0
7522,3832,3609.83,Online Purchase,Los Angeles,Mobile,2024-01-06 05:21:00,0
7523,2272,4053.52,Bank Transfer,Chicago,Mobile,2024-01-06 05:22:00,0
7524,1525,2060.08,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 05:23:00,0
7525,2485,3732.35,POS Payment,Houston,Mobile,2024-01-06 05:24:00,0
7526,3060,2020.75,ATM Withdrawal,San Francisco,Desktop,2024-01-06 05:25:00,0
7527,3950,3392.07,ATM Withdrawal,New York,Tablet,2024-01-06 05:26:00,0
7528,3431,3820.22,ATM Withdrawal,Chicago,Mobile,2024-01-06 05:27:00,0
7529,1555,4959.64,ATM Withdrawal,Los Angeles,Tablet,2024-01-06 05:28:00,0
7530,3934,1727.64,Bank Transfer,San Francisco,Desktop,2024-01-06 05:29:00,0
7531,4470,2055.79,POS Payment,Chicago,Mobile,2024-01-06 05:30:00,0
7532,1018,828.93,Bank Transfer,San Francisco,Mobile,2024-01-06 05:31:00,0
7533,1574,1021.16,Bank Transfer,Houston,Desktop,2024-01-06 05:32:00,0
7534,4562,3467.28,Bank Transfer,Chicago,Mobile,2024-01-06 05:33:00,0
7535,3798,4585.31,ATM Withdrawal,Los Angeles,Mobile,2024-01-06 05:34:00,0
7536,2003,1973.63,Online Purchase,Houston,Mobile,2024-01-06 05:35:00,0
7537,3466,900.04,ATM Withdrawal,Chicago,Tablet,2024-01-06 05:36:00,0
7538,4408,1426.21,Bank Transfer,San Francisco,Desktop,2024-01-06 05:37:00,0
7539,3466,2275.8,ATM Withdrawal,Houston,Desktop,2024-01-06 05:38:00,0
7540,2938,1453.96,POS Payment,Los Angeles,Desktop,2024-01-06 05:39:00,0
7541,2939,1168.66,POS Payment,Chicago,Mobile,2024-01-06 05:40:00,0
7542,2635,3680.19,ATM Withdrawal,San Francisco,Mobile,2024-01-06 05:41:00,0
7543,2698,40.22,ATM Withdrawal,San Francisco,Mobile,2024-01-06 05:42:00,0
7544,4999,2696.61,Online Purchase,Houston,Desktop,2024-01-06 05:43:00,0
7545,3169,3969.04,ATM Withdrawal,Chicago,Tablet,2024-01-06 05:44:00,0
7546,1431,1331.88,ATM Withdrawal,San Francisco,Desktop,2024-01-06 05:45:00,0
7547,3091,3016.85,Online Purchase,Houston,Desktop,2024-01-06 05:46:00,0
7548,2895,3344.83,ATM Withdrawal,New York,Tablet,2024-01-06 05:47:00,0
7549,2943,3275.47,ATM Withdrawal,San Francisco,Mobile,2024-01-06 05:48:00,0
7550,2340,2229.8,ATM Withdrawal,Houston,Mobile,2024-01-06 05:49:00,0
7551,3428,1733.54,ATM Withdrawal,New York,Desktop,2024-01-06 05:50:00,0
7552,1144,4179.78,ATM Withdrawal,Houston,Tablet,2024-01-06 05:51:00,0
7553,4398,3792.47,Bank Transfer,San Francisco,Desktop,2024-01-06 05:52:00,0
7554,3410,1606.95,ATM Withdrawal,New York,Desktop,2024-01-06 05:53:00,0
7555,2073,515.99,Online Purchase,Houston,Tablet,2024-01-06 05:54:00,0
7556,2088,359.97,ATM Withdrawal,Chicago,Tablet,2024-01-06 05:55:00,0
7557,3402,472.29,Bank Transfer,New York,Mobile,2024-01-06 05:56:00,0
7558,1799,2914.76,Online Purchase,Houston,Desktop,2024-01-06 05:57:00,0
7559,4235,259.26,Online Purchase,Chicago,Tablet,2024-01-06 05:58:00,0
7560,4212,1685.3,ATM Withdrawal,New York,Tablet,2024-01-06 05:59:00,0
7561,3873,3766.25,POS Payment,Houston,Tablet,2024-01-06 06:00:00,0
7562,2151,1472.45,Bank Transfer,San Francisco,Tablet,2024-01-06 06:01:00,0
7563,3445,3816.78,POS Payment,New York,Desktop,2024-01-06 06:02:00,0
7564,2956,3727.59,ATM Withdrawal,New York,Desktop,2024-01-06 06:03:00,0
7565,3927,1229.89,Bank Transfer,Chicago,Desktop,2024-01-06 06:04:00,0
7566,1462,3644.38,POS Payment,Houston,Tablet,2024-01-06 06:05:00,0
7567,2774,3739.14,Bank Transfer,San Francisco,Mobile,2024-01-06 06:06:00,0
7568,3045,1987.87,ATM Withdrawal,Chicago,Tablet,2024-01-06 06:07:00,0
7569,4907,1052.89,Bank Transfer,New York,Desktop,2024-01-06 06:08:00,0
7570,1807,2606.83,ATM Withdrawal,Chicago,Desktop,2024-01-06 06:09:00,0
7571,1186,4607.07,POS Payment,Chicago,Desktop,2024-01-06 06:10:00,0
7572,2743,3198.44,Bank Transfer,Chicago,Mobile,2024-01-06 06:11:00,0
7573,1731,865.44,Online Purchase,New York,Mobile,2024-01-06 06:12:00,0
7574,2935,3414.1,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 06:13:00,0
7575,2213,2136.59,Bank Transfer,Chicago,Tablet,2024-01-06 06:14:00,0
7576,2411,2958.05,Online Purchase,Los Angeles,Desktop,2024-01-06 06:15:00,0
7577,1428,3670.59,Online Purchase,San Francisco,Desktop,2024-01-06 06:16:00,0
7578,3905,2575.22,Online Purchase,San Francisco,Mobile,2024-01-06 06:17:00,0
7579,2307,4070.11,Online Purchase,San Francisco,Mobile,2024-01-06 06:18:00,0
7580,4935,3611.06,ATM Withdrawal,Houston,Mobile,2024-01-06 06:19:00,0
7581,3284,3075.75,Bank Transfer,New York,Mobile,2024-01-06 06:20:00,0
7582,2217,754.81,Online Purchase,Los Angeles,Desktop,2024-01-06 06:21:00,0
7583,2310,4179.91,Bank Transfer,Houston,Tablet,2024-01-06 06:22:00,0
7584,1770,4679.59,Bank Transfer,Los Angeles,Desktop,2024-01-06 06:23:00,0
7585,1757,685.69,POS Payment,New York,Desktop,2024-01-06 06:24:00,0
7586,1135,2441.72,Bank Transfer,Chicago,Tablet,2024-01-06 06:25:00,0
7587,1791,1295.18,ATM Withdrawal,Houston,Desktop,2024-01-06 06:26:00,0
7588,4854,3772.86,ATM Withdrawal,New York,Tablet,2024-01-06 06:27:00,0
7589,1170,3608.43,Online Purchase,Houston,Mobile,2024-01-06 06:28:00,0
7590,3206,705.28,Bank Transfer,San Francisco,Mobile,2024-01-06 06:29:00,0
7591,3248,4385.26,ATM Withdrawal,Houston,Mobile,2024-01-06 06:30:00,0
7592,4558,905.68,ATM Withdrawal,Chicago,Tablet,2024-01-06 06:31:00,0
7593,2580,3986.5,ATM Withdrawal,Chicago,Desktop,2024-01-06 06:32:00,0
7594,1961,2285.44,Online Purchase,Los Angeles,Mobile,2024-01-06 06:33:00,0
7595,4847,1642.03,ATM Withdrawal,Houston,Mobile,2024-01-06 06:34:00,0
7596,3630,792.04,Bank Transfer,San Francisco,Desktop,2024-01-06 06:35:00,0
7597,4575,838.9,ATM Withdrawal,Chicago,Mobile,2024-01-06 06:36:00,0
7598,1875,3309.79,ATM Withdrawal,Los Angeles,Mobile,2024-01-06 06:37:00,0
7599,3418,2752.6,Online Purchase,San Francisco,Tablet,2024-01-06 06:38:00,0
7600,1102,611.31,Bank Transfer,San Francisco,Desktop,2024-01-06 06:39:00,0
7601,2001,564.38,ATM Withdrawal,San Francisco,Tablet,2024-01-06 06:40:00,0
7602,2148,362.48,Bank Transfer,New York,Mobile,2024-01-06 06:41:00,0
7603,4384,3719.09,Bank Transfer,Chicago,Mobile,2024-01-06 06:42:00,0
7604,4023,3559.7,ATM Withdrawal,New York,Desktop,2024-01-06 06:43:00,0
7605,3845,293.1,Online Purchase,New York,Mobile,2024-01-06 06:44:00,1
7606,2481,2801.79,Bank Transfer,Chicago,Tablet,2024-01-06 06:45:00,0
7607,4301,424.3,POS Payment,Houston,Tablet,2024-01-06 06:46:00,0
7608,1657,4518.83,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 06:47:00,0
7609,3929,4535.68,Bank Transfer,Chicago,Desktop,2024-01-06 06:48:00,0
7610,2220,3491.47,Bank Transfer,Los Angeles,Mobile,2024-01-06 06:49:00,0
7611,4956,4631.02,Bank Transfer,Houston,Desktop,2024-01-06 06:50:00,0
7612,3780,4057.45,ATM Withdrawal,Chicago,Desktop,2024-01-06 06:51:00,0
7613,1422,4142.86,POS Payment,San Francisco,Mobile,2024-01-06 06:52:00,0
7614,3619,2848.97,Bank Transfer,Chicago,Mobile,2024-01-06 06:53:00,0
7615,4681,1530.99,Bank Transfer,Houston,Tablet,2024-01-06 06:54:00,0
7616,1170,1089.78,Online Purchase,New York,Tablet,2024-01-06 06:55:00,0
7617,4453,1636.67,ATM Withdrawal,Chicago,Desktop,2024-01-06 06:56:00,0
7618,3220,3142.85,ATM Withdrawal,San Francisco,Mobile,2024-01-06 06:57:00,0
7619,3710,864.11,Bank Transfer,Chicago,Desktop,2024-01-06 06:58:00,0
7620,1452,1293.94,Online Purchase,New York,Tablet,2024-01-06 06:59:00,0
7621,3397,2340.84,Bank Transfer,Chicago,Desktop,2024-01-06 07:00:00,0
7622,4973,1166.02,Bank Transfer,San Francisco,Tablet,2024-01-06 07:01:00,0
7623,2975,2943.63,ATM Withdrawal,Houston,Tablet,2024-01-06 07:02:00,0
7624,2657,4615.96,Online Purchase,San Francisco,Desktop,2024-01-06 07:03:00,0
7625,3541,3740.7,Bank Transfer,Houston,Tablet,2024-01-06 07:04:00,0
7626,3667,3332.47,ATM Withdrawal,San Francisco,Tablet,2024-01-06 07:05:00,0
7627,4075,2914.02,Bank Transfer,Los Angeles,Mobile,2024-01-06 07:06:00,0
7628,4164,2440.25,Bank Transfer,Chicago,Desktop,2024-01-06 07:07:00,0
7629,3966,933.63,Online Purchase,Chicago,Desktop,2024-01-06 07:08:00,0
7630,3053,4473.66,Online Purchase,New York,Desktop,2024-01-06 07:09:00,0
7631,1287,1243.43,Online Purchase,Los Angeles,Tablet,2024-01-06 07:10:00,0
7632,2641,457.45,Bank Transfer,New York,Tablet,2024-01-06 07:11:00,0
7633,4217,3750.33,POS Payment,Chicago,Tablet,2024-01-06 07:12:00,0
7634,4854,878.9,Online Purchase,New York,Desktop,2024-01-06 07:13:00,0
7635,2447,1860.11,POS Payment,Houston,Mobile,2024-01-06 07:14:00,0
7636,2913,142.4,POS Payment,Los Angeles,Desktop,2024-01-06 07:15:00,0
7637,1607,686.2,POS Payment,San Francisco,Desktop,2024-01-06 07:16:00,0
7638,1456,866.84,ATM Withdrawal,Houston,Desktop,2024-01-06 07:17:00,0
7639,2764,273.0,Bank Transfer,San Francisco,Mobile,2024-01-06 07:18:00,0
7640,2225,3283.63,Online Purchase,New York,Desktop,2024-01-06 07:19:00,0
7641,2235,4185.2,Bank Transfer,Chicago,Mobile,2024-01-06 07:20:00,0
7642,2029,1867.2,Bank Transfer,Houston,Mobile,2024-01-06 07:21:00,0
7643,3671,4373.01,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 07:22:00,0
7644,3423,1067.52,ATM Withdrawal,San Francisco,Desktop,2024-01-06 07:23:00,0
7645,4962,1627.63,ATM Withdrawal,Houston,Desktop,2024-01-06 07:24:00,0
7646,1446,754.53,Bank Transfer,Chicago,Tablet,2024-01-06 07:25:00,0
7647,1834,3103.18,POS Payment,Los Angeles,Mobile,2024-01-06 07:26:00,0
7648,4177,2099.93,Bank Transfer,Los Angeles,Desktop,2024-01-06 07:27:00,0
7649,4722,3066.8,ATM Withdrawal,San Francisco,Mobile,2024-01-06 07:28:00,0
7650,1810,3808.61,Bank Transfer,Houston,Tablet,2024-01-06 07:29:00,0
7651,2424,2728.97,ATM Withdrawal,Houston,Tablet,2024-01-06 07:30:00,0
7652,4167,3138.52,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 07:31:00,0
7653,2411,4676.32,Online Purchase,New York,Mobile,2024-01-06 07:32:00,0
7654,1958,1496.02,POS Payment,Los Angeles,Tablet,2024-01-06 07:33:00,0
7655,2475,1796.46,ATM Withdrawal,Chicago,Tablet,2024-01-06 07:34:00,0
7656,3896,3588.8,Online Purchase,Houston,Mobile,2024-01-06 07:35:00,0
7657,1808,3056.92,POS Payment,San Francisco,Tablet,2024-01-06 07:36:00,0
7658,1978,893.49,ATM Withdrawal,Houston,Mobile,2024-01-06 07:37:00,0
7659,4972,1881.36,POS Payment,Los Angeles,Desktop,2024-01-06 07:38:00,0
7660,3463,2339.72,POS Payment,Chicago,Mobile,2024-01-06 07:39:00,0
7661,1725,2097.53,Bank Transfer,New York,Desktop,2024-01-06 07:40:00,0
7662,4575,892.2,Online Purchase,Houston,Mobile,2024-01-06 07:41:00,0
7663,3501,4622.23,POS Payment,Los Angeles,Tablet,2024-01-06 07:42:00,0
7664,4362,3811.83,Bank Transfer,Los Angeles,Desktop,2024-01-06 07:43:00,0
7665,4605,2407.3,POS Payment,Los Angeles,Mobile,2024-01-06 07:44:00,0
7666,2216,3400.63,Bank Transfer,Chicago,Desktop,2024-01-06 07:45:00,1
7667,3197,4486.52,ATM Withdrawal,Los Angeles,Mobile,2024-01-06 07:46:00,0
7668,2903,681.73,ATM Withdrawal,Los Angeles,Mobile,2024-01-06 07:47:00,0
7669,3806,1252.61,Bank Transfer,Los Angeles,Desktop,2024-01-06 07:48:00,0
7670,1778,2713.96,ATM Withdrawal,Houston,Desktop,2024-01-06 07:49:00,0
7671,1972,3995.25,ATM Withdrawal,Los Angeles,Desktop,2024-01-06 07:50:00,0
7672,3810,182.24,ATM Withdrawal,Chicago,Tablet,2024-01-06 07:51:00,0
7673,4049,4920.11,POS Payment,Houston,Mobile,2024-01-06 07:52:00,0
7674,2538,2275.08,Bank Transfer,Los Angeles,Mobile,2024-01-06 07:53:00,0
7675,2416,1796.8,Online Purchase,New York,Desktop,2024-01-06 07:54:00,1
7676,4387,1464.33,Online Purchase,Chicago,Mobile,2024-01-06 07:55:00,0
7677,3123,872.61,Bank Transfer,New York,Mobile,2024-01-06 07:56:00,0
7678,1598,3958.08,POS Payment,Chicago,Mobile,2024-01-06 07:57:00,0
7679,4341,4777.12,ATM Withdrawal,New York,Desktop,2024-01-06 07:58:00,0
7680,1224,2068.81,ATM Withdrawal,Los Angeles,Mobile,2024-01-06 07:59:00,0
7681,2553,4762.15,POS Payment,New York,Mobile,2024-01-06 08:00:00,0
7682,3160,4119.16,Online Purchase,New York,Tablet,2024-01-06 08:01:00,0
7683,3298,2405.77,Bank Transfer,Chicago,Tablet,2024-01-06 08:02:00,0
7684,4304,3370.46,Bank Transfer,Los Angeles,Desktop,2024-01-06 08:03:00,0
7685,1840,2175.49,POS Payment,Chicago,Mobile,2024-01-06 08:04:00,0
7686,2814,2794.06,ATM Withdrawal,Los Angeles,Mobile,2024-01-06 08:05:00,0
7687,1713,291.17,ATM Withdrawal,San Francisco,Tablet,2024-01-06 08:06:00,0
7688,2106,3481.62,ATM Withdrawal,Houston,Desktop,2024-01-06 08:07:00,0
7689,1124,265.07,Bank Transfer,Houston,Desktop,2024-01-06 08:08:00,0
7690,4246,4085.61,Online Purchase,Chicago,Mobile,2024-01-06 08:09:00,0
7691,2092,4124.91,Bank Transfer,Los Angeles,Tablet,2024-01-06 08:10:00,0
7692,4118,1186.15,POS Payment,New York,Tablet,2024-01-06 08:11:00,0
7693,3931,1618.99,Bank Transfer,Houston,Tablet,2024-01-06 08:12:00,0
7694,2279,2407.07,POS Payment,Chicago,Mobile,2024-01-06 08:13:00,0
7695,2750,2983.72,Bank Transfer,Chicago,Mobile,2024-01-06 08:14:00,0
7696,1029,1437.48,Online Purchase,Chicago,Mobile,2024-01-06 08:15:00,0
7697,3328,2962.84,POS Payment,Los Angeles,Tablet,2024-01-06 08:16:00,0
7698,3971,1489.64,ATM Withdrawal,Chicago,Desktop,2024-01-06 08:17:00,1
7699,3017,278.4,ATM Withdrawal,San Francisco,Mobile,2024-01-06 08:18:00,0
7700,4308,13.64,Bank Transfer,New York,Mobile,2024-01-06 08:19:00,0
7701,4319,506.65,Bank Transfer,Chicago,Desktop,2024-01-06 08:20:00,0
7702,3415,3961.46,Online Purchase,Los Angeles,Desktop,2024-01-06 08:21:00,0
7703,1494,4807.2,Online Purchase,New York,Tablet,2024-01-06 08:22:00,0
7704,4096,2135.4,ATM Withdrawal,New York,Mobile,2024-01-06 08:23:00,0
7705,2609,2563.91,Bank Transfer,Houston,Tablet,2024-01-06 08:24:00,0
7706,1717,735.09,POS Payment,Chicago,Mobile,2024-01-06 08:25:00,0
7707,4561,2755.61,Online Purchase,Chicago,Tablet,2024-01-06 08:26:00,0
7708,2016,724.13,POS Payment,Los Angeles,Tablet,2024-01-06 08:27:00,0
7709,4565,3056.46,POS Payment,San Francisco,Desktop,2024-01-06 08:28:00,0
7710,2337,4666.36,Online Purchase,San Francisco,Mobile,2024-01-06 08:29:00,0
7711,1605,979.3,Bank Transfer,Houston,Desktop,2024-01-06 08:30:00,0
7712,1374,3823.05,POS Payment,San Francisco,Desktop,2024-01-06 08:31:00,0
7713,3686,118.49,Bank Transfer,Los Angeles,Desktop,2024-01-06 08:32:00,0
7714,2960,1878.11,POS Payment,Houston,Mobile,2024-01-06 08:33:00,0
7715,2048,554.63,Bank Transfer,Chicago,Tablet,2024-01-06 08:34:00,0
7716,2357,1763.02,Bank Transfer,San Francisco,Tablet,2024-01-06 08:35:00,0
7717,4426,868.51,Bank Transfer,Los Angeles,Mobile,2024-01-06 08:36:00,0
7718,1115,1867.15,Bank Transfer,Los Angeles,Mobile,2024-01-06 08:37:00,0
7719,3095,2088.2,Online Purchase,Chicago,Tablet,2024-01-06 08:38:00,0
7720,4809,1503.66,POS Payment,Los Angeles,Tablet,2024-01-06 08:39:00,0
7721,2801,3283.45,Bank Transfer,Houston,Desktop,2024-01-06 08:40:00,0
7722,3146,4594.34,ATM Withdrawal,Houston,Tablet,2024-01-06 08:41:00,0
7723,2482,2003.58,POS Payment,New York,Desktop,2024-01-06 08:42:00,0
7724,2546,962.52,POS Payment,Chicago,Tablet,2024-01-06 08:43:00,0
7725,2620,1354.34,Bank Transfer,Los Angeles,Tablet,2024-01-06 08:44:00,0
7726,3452,4270.15,POS Payment,San Francisco,Tablet,2024-01-06 08:45:00,0
7727,4285,2858.63,ATM Withdrawal,Houston,Desktop,2024-01-06 08:46:00,0
7728,1684,2275.6,ATM Withdrawal,Chicago,Desktop,2024-01-06 08:47:00,0
7729,3950,749.03,ATM Withdrawal,Chicago,Tablet,2024-01-06 08:48:00,0
7730,3550,2249.19,POS Payment,Houston,Desktop,2024-01-06 08:49:00,0
7731,4792,1393.18,POS Payment,New York,Desktop,2024-01-06 08:50:00,0
7732,2471,4715.87,Bank Transfer,Chicago,Desktop,2024-01-06 08:51:00,0
7733,3941,4420.47,POS Payment,Los Angeles,Desktop,2024-01-06 08:52:00,0
7734,2599,420.43,POS Payment,San Francisco,Mobile,2024-01-06 08:53:00,0
7735,3305,2583.75,Bank Transfer,San Francisco,Desktop,2024-01-06 08:54:00,0
7736,3891,1126.07,ATM Withdrawal,Houston,Tablet,2024-01-06 08:55:00,1
7737,3168,2054.47,Bank Transfer,Chicago,Desktop,2024-01-06 08:56:00,0
7738,1809,4384.36,Online Purchase,San Francisco,Tablet,2024-01-06 08:57:00,0
7739,1977,2638.05,POS Payment,Chicago,Desktop,2024-01-06 08:58:00,0
7740,3101,1671.74,POS Payment,Houston,Tablet,2024-01-06 08:59:00,0
7741,4066,1040.23,Online Purchase,New York,Mobile,2024-01-06 09:00:00,0
7742,2354,4001.82,Online Purchase,San Francisco,Tablet,2024-01-06 09:01:00,0
7743,1783,3122.97,Online Purchase,Los Angeles,Desktop,2024-01-06 09:02:00,0
7744,1240,2340.86,Bank Transfer,Houston,Desktop,2024-01-06 09:03:00,0
7745,2778,1088.2,ATM Withdrawal,New York,Tablet,2024-01-06 09:04:00,0
7746,2553,1671.9,Bank Transfer,Los Angeles,Mobile,2024-01-06 09:05:00,0
7747,1482,4799.26,Online Purchase,Los Angeles,Desktop,2024-01-06 09:06:00,0
7748,2012,2600.93,Bank Transfer,San Francisco,Desktop,2024-01-06 09:07:00,0
7749,1186,2004.1,POS Payment,Chicago,Tablet,2024-01-06 09:08:00,0
7750,2881,2607.59,Bank Transfer,Houston,Tablet,2024-01-06 09:09:00,0
7751,3703,3895.16,Online Purchase,Los Angeles,Mobile,2024-01-06 09:10:00,1
7752,3309,1701.2,POS Payment,San Francisco,Tablet,2024-01-06 09:11:00,0
7753,1952,894.35,ATM Withdrawal,New York,Desktop,2024-01-06 09:12:00,0
7754,2387,2925.1,Bank Transfer,Los Angeles,Tablet,2024-01-06 09:13:00,0
7755,1490,3326.36,Bank Transfer,New York,Mobile,2024-01-06 09:14:00,0
7756,1430,3563.88,Online Purchase,Houston,Mobile,2024-01-06 09:15:00,0
7757,1238,4410.06,ATM Withdrawal,San Francisco,Desktop,2024-01-06 09:16:00,0
7758,3351,1856.5,POS Payment,New York,Tablet,2024-01-06 09:17:00,0
7759,3345,377.7,Online Purchase,Chicago,Desktop,2024-01-06 09:18:00,0
7760,1075,4791.78,Online Purchase,New York,Mobile,2024-01-06 09:19:00,0
7761,4771,2175.62,Bank Transfer,New York,Mobile,2024-01-06 09:20:00,0
7762,2356,3116.66,ATM Withdrawal,San Francisco,Tablet,2024-01-06 09:21:00,0
7763,2923,3331.86,Online Purchase,San Francisco,Tablet,2024-01-06 09:22:00,0
7764,4046,2733.02,Bank Transfer,Los Angeles,Desktop,2024-01-06 09:23:00,0
7765,2781,1027.08,POS Payment,New York,Mobile,2024-01-06 09:24:00,0
7766,3689,3775.96,Online Purchase,New York,Desktop,2024-01-06 09:25:00,0
7767,4545,4018.96,POS Payment,San Francisco,Desktop,2024-01-06 09:26:00,0
7768,1826,2765.32,POS Payment,Chicago,Desktop,2024-01-06 09:27:00,0
7769,4994,2443.32,Bank Transfer,San Francisco,Mobile,2024-01-06 09:28:00,0
7770,3330,570.58,ATM Withdrawal,Chicago,Tablet,2024-01-06 09:29:00,0
7771,1590,420.67,POS Payment,San Francisco,Mobile,2024-01-06 09:30:00,0
7772,3119,1698.48,Online Purchase,Houston,Desktop,2024-01-06 09:31:00,0
7773,4334,1554.92,ATM Withdrawal,New York,Mobile,2024-01-06 09:32:00,0
7774,3750,4768.33,ATM Withdrawal,Chicago,Desktop,2024-01-06 09:33:00,0
7775,2902,3918.33,Bank Transfer,Houston,Desktop,2024-01-06 09:34:00,0
7776,2910,3299.96,Online Purchase,Chicago,Tablet,2024-01-06 09:35:00,0
7777,1574,2588.72,Online Purchase,Los Angeles,Desktop,2024-01-06 09:36:00,0
7778,4047,837.67,Bank Transfer,Los Angeles,Mobile,2024-01-06 09:37:00,0
7779,1891,4892.3,Bank Transfer,New York,Tablet,2024-01-06 09:38:00,0
7780,3059,1875.83,ATM Withdrawal,Houston,Tablet,2024-01-06 09:39:00,0
7781,1140,535.52,POS Payment,Houston,Tablet,2024-01-06 09:40:00,0
7782,2789,2469.5,POS Payment,Los Angeles,Tablet,2024-01-06 09:41:00,0
7783,4626,4370.12,POS Payment,New York,Tablet,2024-01-06 09:42:00,0
7784,1016,4436.57,POS Payment,Los Angeles,Mobile,2024-01-06 09:43:00,0
7785,2086,55.82,Online Purchase,Houston,Desktop,2024-01-06 09:44:00,0
7786,1252,4431.59,Online Purchase,Chicago,Desktop,2024-01-06 09:45:00,1
7787,1464,1358.15,Bank Transfer,Houston,Desktop,2024-01-06 09:46:00,0
7788,1375,195.82,Bank Transfer,New York,Desktop,2024-01-06 09:47:00,0
